,Sentence #,Word,POS,Tag
8444,501,7.03,NUM,O
8445,501,*,PUNCT,O
8446,501,calHCO3,PROPN,O
8447,501,-,SYM,O
8448,501,37,NUM,O
8449,501,*,PUNCT,O
8450,501,Base,PROPN,O
8451,501,XS,PROPN,O
8452,501,-,PUNCT,O
8453,501,-1,PUNCT,O
8454,502,Chest,NOUN,B
8455,502,x-ray,NOUN,I
8456,502,showed,VERB,O
8457,502,questionable,ADJ,O
8458,502,nodule,NOUN,B
8459,502,in,ADP,I
8460,502,the,DET,I
8461,502,right,ADV,I
8462,502,lower,ADJ,I
8463,502,lobe,ADJ,I
8464,502,",",PUNCT,O
8465,502,reasonably,ADV,O
8466,502,stable,ADJ,O
8467,502,.,PUNCT,O
8468,503,Pt,PROPN,O
8469,503,underwent,VERB,O
8470,503,bronchoscopy,NOUN,B
8471,503,on,ADP,O
8472,503,Nov-22,NUM,O
8473,503,following,VERB,O
8474,503,transfer,NOUN,O
8475,503,to,ADP,O
8476,503,the,DET,O
8477,503,ICU,PROPN,O
8478,503,for,ADP,O
8479,503,hypoxic,ADJ,B
8480,503,respiratory,ADJ,O
8481,503,failure,NOUN,O
8482,503,and,CCONJ,O
8483,503,intubation,NOUN,O
8484,503,(,PUNCT,O
8485,503,7.25/52/70,NUM,O
8486,503,on,ADP,O
8487,503,100%,NUM,O
8488,503,NRB,PROPN,O
8489,503,),PUNCT,O
8490,503,.,PUNCT,O
8491,505,This,DET,O
8492,505,was,AUX,O
8493,505,determined,VERB,O
8494,505,by,ADP,O
8495,505,head,NOUN,O
8496,505,CT,PROPN,O
8497,505,",",PUNCT,O
8498,505,head,NOUN,O
8499,505,MRI,NOUN,O
8500,505,",",PUNCT,O
8501,505,head,NOUN,O
8502,505,MRA,PROPN,O
8503,505,",",PUNCT,O
8504,505,carotid,NOUN,O
8505,505,noninvasive,ADJ,O
8506,505,studies,NOUN,O
8507,505,",",PUNCT,O
8508,505,transcranial,ADJ,O
8509,505,Dopplers,NOUN,O
8510,505,.,PUNCT,O
8511,506,Her,PRON,B
8512,506,pulmonary,ADJ,I
8513,506,examination,NOUN,I
8514,506,shows,VERB,O
8515,506,she,PRON,O
8516,506,has,VERB,O
8517,506,bronchial,ADJ,O
8518,506,breath,NOUN,O
8519,506,sounds,VERB,O
8520,506,with,ADP,O
8521,506,dry,ADJ,B
8522,506,crackles,NOUN,I
8523,506,at,ADP,I
8524,506,the,DET,I
8525,506,bases,NOUN,I
8526,506,.,PUNCT,O
8527,507,Blood,NOUN,O
8528,507,pressure,NOUN,O
8529,507,152/74,NUM,O
8530,507,",",PUNCT,O
8531,507,pulse,NOUN,O
8532,507,60,NUM,O
8533,507,",",PUNCT,O
8534,507,respirations,VERB,O
8535,507,16,NUM,O
8536,507,.,PUNCT,O
8537,509,Pyridium,NOUN,B
8538,509,200,NUM,O
8539,509,mg,NOUN,O
8540,509,po,NOUN,O
8541,509,three,NUM,O
8542,509,times,NOUN,O
8543,509,a,DET,O
8544,509,day,NOUN,O
8545,509,for,ADP,O
8546,509,UTI,PROPN,B
8547,509,symptoms,NOUN,O
8548,509,x,SYM,O
8549,509,2,NUM,O
8550,509,days,NOUN,O
8551,509,.,PUNCT,O
8552,510,Rectal,PROPN,O
8553,510,had,VERB,O
8554,510,normal,ADJ,O
8555,510,tone,NOUN,O
8556,510,",",PUNCT,O
8557,510,empty,ADJ,O
8558,510,rectal,ADJ,O
8559,510,vault,NOUN,O
8560,510,",",PUNCT,O
8561,510,and,CCONJ,O
8562,510,guaiac,NOUN,O
8563,510,negative,NOUN,O
8564,510,.,PUNCT,O
8565,511,On,ADP,O
8566,511,the,DET,O
8567,511,evening,NOUN,O
8568,511,of,ADP,O
8569,511,postoperative,ADJ,O
8570,511,day,NOUN,O
8571,511,number,NOUN,O
8572,511,zero,NUM,O
8573,511,",",PUNCT,O
8574,511,the,DET,O
8575,511,patient,NOUN,O
8576,511,had,AUX,O
8577,511,decreased,VERB,B
8578,511,urine,NOUN,I
8579,511,output,NOUN,I
8580,511,and,CCONJ,O
8581,511,was,AUX,O
8582,511,placed,VERB,O
8583,511,on,ADP,O
8584,511,a,DET,B
8585,511,Lasix,PROPN,I
8586,511,drip,NOUN,I
8587,511,for,ADP,O
8588,511,diuresis,NOUN,O
8589,511,.,PUNCT,O
8590,512,Urinary,ADJ,B
8591,512,tract,NOUN,I
8592,512,infection,NOUN,I
8593,512,",",PUNCT,O
8594,512,E.,PROPN,B
8595,512,Coli,PROPN,I
8596,512,.,PUNCT,O
8597,513,Workup,PROPN,O
8598,513,revealed,VERB,O
8599,513,ischemic,ADJ,B
8600,513,bowel,NOUN,I
8601,513,secondary,ADJ,O
8602,513,to,ADP,O
8603,513,Celiac,PROPN,O
8604,513,and,CCONJ,O
8605,513,SMA,PROPN,B
8606,513,stenoses,NOUN,I
8607,513,.,PUNCT,O
8608,514,White,ADJ,O
8609,514,count,NOUN,O
8610,514,was,AUX,O
8611,514,14.4,NUM,O
8612,514,",",PUNCT,O
8613,514,hematocrit,NOUN,O
8614,514,was,AUX,O
8615,514,36.2,NUM,O
8616,514,",",PUNCT,O
8617,514,platelet,ADJ,O
8618,514,count,NOUN,O
8619,514,was,AUX,O
8620,514,217,NUM,O
8621,514,",",PUNCT,O
8622,514,sodium,NOUN,O
8623,514,was,AUX,O
8624,514,135,NUM,O
8625,514,",",PUNCT,O
8626,514,potassium,NOUN,O
8627,514,was,AUX,O
8628,514,3.3,NUM,O
8629,514,",",PUNCT,O
8630,514,chloride,NOUN,O
8631,514,was,AUX,O
8632,514,99,NUM,O
8633,514,",",PUNCT,O
8634,514,bicarbonate,NOUN,O
8635,514,was,AUX,O
8636,514,25,NUM,O
8637,514,",",PUNCT,O
8638,514,BUN,PROPN,O
8639,514,was,AUX,O
8640,514,40,NUM,O
8641,514,",",PUNCT,O
8642,514,creatinine,NOUN,O
8643,514,was,AUX,O
8644,514,1.9,NUM,O
8645,514,",",PUNCT,O
8646,514,glucose,NOUN,O
8647,514,was,AUX,O
8648,514,124,NUM,O
8649,514,",",PUNCT,O
8650,514,urinalysis,NOUN,O
8651,514,was,VERB,O
8652,514,negative,ADJ,O
8653,514,",",PUNCT,O
8654,514,PT,PROPN,O
8655,514,was,VERB,O
8656,514,12.2,NUM,O
8657,514,",",PUNCT,O
8658,514,PTT,PROPN,O
8659,514,was,AUX,O
8660,514,24.5,NUM,O
8661,514,",",PUNCT,O
8662,514,calcium,NOUN,O
8663,514,was,AUX,O
8664,514,7.8,NUM,O
8665,514,",",PUNCT,O
8666,514,phosphorus,NOUN,O
8667,514,was,AUX,O
8668,514,3.7,NUM,O
8669,514,",",PUNCT,O
8670,514,albumin,NOUN,O
8671,514,was,VERB,O
8672,514,2.3,NUM,O
8673,514,",",PUNCT,O
8674,514,total,ADJ,O
8675,514,bilirubin,NOUN,O
8676,514,was,VERB,O
8677,514,1.3,NUM,O
8678,514,",",PUNCT,O
8679,514,alkaline,NOUN,O
8680,514,phosphatase,NOUN,O
8681,514,was,VERB,O
8682,514,202,NUM,O
8683,514,",",PUNCT,O
8684,514,SGPT,PROPN,O
8685,514,was,VERB,O
8686,514,32,NUM,O
8687,514,",",PUNCT,O
8688,514,SGOT,PROPN,O
8689,514,was,VERB,O
8690,514,64,NUM,O
8691,514,",",PUNCT,O
8692,514,LDH,PROPN,O
8693,514,was,AUX,O
8694,514,998,NUM,O
8695,514,",",PUNCT,O
8696,514,amylase,NOUN,O
8697,514,was,AUX,O
8698,514,150,NUM,O
8699,514,.,PUNCT,O
8700,515,Chest,ADJ,O
8701,515,tubes,NOUN,O
8702,515,and,CCONJ,O
8703,515,wires,NOUN,O
8704,515,were,AUX,O
8705,515,all,DET,O
8706,515,discontinued,VERB,O
8707,515,according,VERB,O
8708,515,to,ADP,O
8709,515,protocol,NOUN,O
8710,515,on,ADP,O
8711,515,postoperative,ADJ,O
8712,515,day,NOUN,O
8713,515,number,NOUN,O
8714,515,four,NUM,O
8715,515,.,PUNCT,O
8716,516,---,PUNCT,O
8717,516,Hold,VERB,O
8718,516,coumadin,NOUN,B
8719,516,for,ADP,O
8720,516,afib,ADJ,B
8721,516,given,VERB,O
8722,516,hx,NOUN,O
8723,516,of,ADP,O
8724,516,upper,ADJ,O
8725,516,GIB,PROPN,O
8726,516,and,CCONJ,O
8727,516,surgery,NOUN,O
8728,516,in,ADP,O
8729,516,AM,PROPN,O
8730,518,The,DET,O
8731,518,patient,NOUN,O
8732,518,was,AUX,O
8733,518,found,VERB,O
8734,518,to,PART,O
8735,518,be,VERB,O
8736,518,in,ADP,O
8737,518,congestive,ADJ,O
8738,518,heart,NOUN,O
8739,518,failure,NOUN,O
8740,518,and,CCONJ,O
8741,518,thought,VERB,O
8742,518,likely,ADV,O
8743,518,secondary,ADJ,O
8744,518,to,PART,O
8745,518,diastolic,ADJ,B
8746,518,dysfunction,NOUN,I
8747,518,secondary,ADJ,O
8748,518,to,ADP,O
8749,518,hypertension,NOUN,B
8750,518,.,PUNCT,O
8751,519,Most,ADV,O
8752,519,likely,ADJ,O
8753,519,her,PRON,O
8754,519,waxing,VERB,O
8755,519,and,CCONJ,O
8756,519,waning,VERB,O
8757,519,mental,ADJ,O
8758,519,status,NOUN,O
8759,519,and,CCONJ,O
8760,519,hypercarbia/hypoxia,NOUN,O
8761,519,compounded,VERB,O
8762,519,by,ADP,O
8763,519,infection,NOUN,O
8764,519,of,ADP,O
8765,519,pneumonia,NOUN,O
8766,519,and,CCONJ,O
8767,519,UTI,PROPN,O
8768,519,.,PUNCT,O
8769,520,2,X,O
8770,520,Ureteral,PROPN,O
8771,520,stone,NOUN,O
8772,520,-,PUNCT,O
8773,520,The,DET,O
8774,520,patient,NOUN,O
8775,520,had,VERB,O
8776,520,a,DET,B
8777,520,nephrostomy,NOUN,I
8778,520,tube,NOUN,I
8779,520,placed,VERB,O
8780,520,by,ADP,O
8781,520,IR,PROPN,O
8782,520,to,PART,O
8783,520,relieve,VERB,O
8784,520,her,PRON,B
8785,520,hydronephrosis,NOUN,I
8786,520,.,PUNCT,O
8787,521,No,DET,O
8788,521,headache,NOUN,O
8789,521,",",PUNCT,O
8790,521,neckpain,NOUN,O
8791,521,",",PUNCT,O
8792,521,nausea,NOUN,O
8793,521,",",PUNCT,O
8794,521,vomiting,NOUN,O
8795,521,or,CCONJ,O
8796,521,focal,ADJ,O
8797,521,weakness,NOUN,O
8798,521,/,SYM,O
8799,521,numbness,NOUN,O
8800,521,.,PUNCT,O
8801,523,Without,ADP,O
8802,523,cyanosis,NOUN,O
8803,523,or,CCONJ,O
8804,523,edema,NOUN,O
8805,523,.,PUNCT,O
8806,524,CAT,PROPN,O
8807,524,scan,NOUN,O
8808,524,was,AUX,O
8809,524,performed,VERB,O
8810,524,on,ADP,O
8811,524,20-09-2013,NUM,O
8812,524,at,ADP,O
8813,524,Kindred,PROPN,O
8814,524,Park,PROPN,O
8815,524,View,PROPN,O
8816,524,Specialty,PROPN,O
8817,524,Hospital,PROPN,O
8818,524,of,ADP,O
8819,524,Springfield,PROPN,O
8820,524,",",PUNCT,O
8821,524,which,DET,O
8822,524,revealed,VERB,O
8823,524,that,SCONJ,O
8824,524,she,PRON,O
8825,524,had,VERB,O
8826,524,a,DET,B
8827,524,recurrence,NOUN,I
8828,524,of,ADP,I
8829,524,the,DET,I
8830,524,tumor,NOUN,I
8831,524,with,ADP,O
8832,524,occlusion,NOUN,B
8833,524,of,ADP,I
8834,524,her,PRON,I
8835,524,portal,ADJ,I
8836,524,vein,NOUN,I
8837,524,occluding,VERB,O
8838,524,bile,NOUN,O
8839,524,ducts,NOUN,O
8840,524,",",PUNCT,O
8841,524,hepatic,ADJ,O
8842,524,artery,NOUN,O
8843,524,nearly,ADV,O
8844,524,completely,ADV,O
8845,524,occluded,VERB,O
8846,524,",",PUNCT,O
8847,524,and,CCONJ,O
8848,524,much,ADJ,O
8849,524,ascites,NOUN,O
8850,524,and,CCONJ,O
8851,524,was,AUX,O
8852,524,started,VERB,O
8853,524,on,ADP,O
8854,524,diuretics,NOUN,O
8855,524,.,PUNCT,O
8856,525,The,DET,O
8857,525,lack,NOUN,O
8858,525,of,ADP,O
8859,525,EEG,NOUN,O
8860,525,correlate,VERB,O
8861,525,to,ADP,O
8862,525,the,DET,B
8863,525,facial,ADJ,I
8864,525,twitching,NOUN,I
8865,525,does,AUX,O
8866,525,not,PART,O
8867,525,exclude,VERB,O
8868,525,a,DET,O
8869,525,central,ADJ,O
8870,525,cause,NOUN,O
8871,525,(,PUNCT,O
8872,525,and,CCONJ,O
8873,525,",",PUNCT,O
8874,525,indeed,ADV,O
8875,525,",",PUNCT,O
8876,525,this,DET,O
8877,525,appeared,VERB,O
8878,525,most,ADV,O
8879,525,likely,ADV,O
8880,525,based,VERB,O
8881,525,on,ADP,O
8882,525,the,DET,O
8883,525,clinical,ADJ,O
8884,525,and,CCONJ,O
8885,525,video,NOUN,B
8886,525,observations,NOUN,I
8887,525,).,PUNCT,O
8888,526,27-03-2013,NUM,O
8889,526,12:59,NUM,O
8890,526,AM,NOUN,O
8891,526,URINE,PROPN,O
8892,526,bnzodzpn,NOUN,O
8893,526,-,PUNCT,O
8894,526,NEG,PROPN,O
8895,526,barbitrt,NOUN,O
8896,526,-,PUNCT,O
8897,526,NEG,PROPN,O
8898,526,opiates,NOUN,O
8899,526,-,PUNCT,O
8900,526,NEG,ADJ,O
8901,526,cocaine,NOUN,O
8902,526,-,PUNCT,O
8903,526,NEG,NOUN,O
8904,526,amphetmn,NOUN,O
8905,526,-,PUNCT,O
8906,526,POS,ADJ,O
8907,526,mthdone,NOUN,O
8908,526,-,PUNCT,O
8909,526,NEG,PROPN,O
8910,528,Primary,ADJ,B
8911,528,closure,NOUN,I
8912,528,of,ADP,O
8913,528,wound,NOUN,B
8914,528,.,PUNCT,O
8915,529,A,DET,O
8916,529,CT,PROPN,O
8917,529,scan,NOUN,O
8918,529,was,AUX,O
8919,529,performed,VERB,O
8920,529,on,ADP,O
8921,529,Jul-17,NOUN,O
8922,529,to,PART,O
8923,529,evaluate,VERB,O
8924,529,the,DET,B
8925,529,soft,ADJ,I
8926,529,tissue,NOUN,I
8927,529,swelling,NOUN,I
8928,529,seen,VERB,O
8929,529,on,ADP,O
8930,529,CT,PROPN,B
8931,529,at,ADP,O
8932,529,the,DET,O
8933,529,outside,ADJ,O
8934,529,hospital,NOUN,O
8935,529,.,PUNCT,O
8936,530,soft,ADJ,O
8937,530,",",PUNCT,O
8938,530,nontender,NOUN,O
8939,530,with,ADP,O
8940,530,hepatosplenomegaly,NOUN,O
8941,530,",",PUNCT,O
8942,530,or,CCONJ,O
8943,530,hepatojugular,ADJ,O
8944,530,reflex,NOUN,O
8945,530,",",PUNCT,O
8946,530,bruits,NOUN,O
8947,530,or,CCONJ,O
8948,530,pulsations,NOUN,O
8949,530,.,PUNCT,O
8950,531,Postoperatively,PROPN,O
8951,531,",",PUNCT,O
8952,531,she,PRON,O
8953,531,was,AUX,O
8954,531,again,ADV,O
8955,531,noted,VERB,O
8956,531,to,PART,O
8957,531,have,VERB,O
8958,531,a,DET,O
8959,531,cold,ADJ,O
8960,531,right,NOUN,O
8961,531,lower,ADJ,O
8962,531,extremity,NOUN,O
8963,531,with,ADP,O
8964,531,diminished,ADJ,B
8965,531,pulses,NOUN,I
8966,531,and,CCONJ,O
8967,531,was,AUX,O
8968,531,again,ADV,O
8969,531,taken,VERB,O
8970,531,to,ADP,O
8971,531,the,DET,O
8972,531,operating,NOUN,O
8973,531,room,NOUN,O
8974,531,",",PUNCT,O
8975,531,where,ADV,O
8976,531,she,PRON,O
8977,531,underwent,VERB,O
8978,531,a,DET,B
8979,531,right,ADJ,I
8980,531,popliteal,NOUN,I
8981,531,exploration,NOUN,I
8982,531,and,CCONJ,O
8983,531,thrombectomy,NOUN,O
8984,531,.,PUNCT,O
8985,532,On,ADP,O
8986,532,POD2,PROPN,O
8987,532,his,PRON,O
8988,532,chest,NOUN,O
8989,532,tubes,NOUN,O
8990,532,and,CCONJ,O
8991,532,epicardial,ADJ,O
8992,532,pacing,NOUN,O
8993,532,wires,NOUN,O
8994,532,were,AUX,O
8995,532,removed,VERB,O
8996,532,and,CCONJ,O
8997,532,his,PRON,O
8998,532,Coumadin,PROPN,O
8999,532,was,AUX,O
9000,532,restarted,VERB,O
9001,532,.,PUNCT,O
9002,534,The,DET,O
9003,534,family,NOUN,O
9004,534,is,AUX,O
9005,534,confident,ADJ,O
9006,534,in,ADP,O
9007,534,any,DET,O
9008,534,decision,NOUN,O
9009,534,Dr.,PROPN,O
9010,534,Ford,PROPN,O
9011,534,would,AUX,O
9012,534,make,VERB,O
9013,534,re,NOUN,O
9014,534,:,PUNCT,O
9015,534,therapy,NOUN,B
9016,534,for,ADP,O
9017,534,her,PRON,B
9018,534,MS,PROPN,O
9019,534,.,PUNCT,O
9020,537,PT,PROPN,O
9021,537,-,PUNCT,O
9022,537,11.8,NUM,O
9023,537,PTT,PROPN,O
9024,537,-,PUNCT,O
9025,537,22.4,NUM,O
9026,537,INR(PT),PROPN,O
9027,537,-,PUNCT,O
9028,537,1,NUM,O
9029,538,17-07-2017,NUM,O
9030,538,04:50,NUM,O
9031,538,AM,PROPN,O
9032,538,BLOOD,NOUN,O
9033,538,WBC,PROPN,O
9034,538,-,PUNCT,O
9035,538,7.2,NUM,O
9036,538,RBC,PROPN,O
9037,538,-,NUM,O
9038,538,2.69,NUM,O
9039,538,*,PUNCT,O
9040,538,Hgb,PROPN,O
9041,538,-,PUNCT,O
9042,538,8,NUM,O
9043,538,*,PUNCT,O
9044,538,Hct,PROPN,O
9045,538,-,PUNCT,O
9046,538,24,NUM,O
9047,538,*,PUNCT,O
9048,538,MCV,PROPN,O
9049,538,-,PUNCT,O
9050,538,89,NUM,O
9051,538,MCH,PROPN,O
9052,538,-,PUNCT,O
9053,538,29.7,NUM,O
9054,538,MCHC,PROPN,O
9055,538,-,PUNCT,O
9056,538,33.3,NUM,O
9057,538,RDW,PROPN,O
9058,538,-,PUNCT,O
9059,538,18.7,NUM,O
9060,538,*,PUNCT,O
9061,538,Plt,PROPN,O
9062,538,Ct,PROPN,O
9063,538,-,PUNCT,O
9064,538,363,NUM,O
9065,542,Endoscopy,NOUN,B
9066,542,with,ADP,O
9067,542,biopsy,ADJ,O
9068,542,revealed,VERB,O
9069,542,gastric,ADJ,B
9070,542,carcinoma,NOUN,O
9071,542,",",PUNCT,O
9072,542,poorly,ADV,O
9073,542,differentiated,VERB,O
9074,542,",",PUNCT,O
9075,542,within,ADP,O
9076,542,the,DET,O
9077,542,body,NOUN,O
9078,542,of,ADP,O
9079,542,the,DET,O
9080,542,stomach,NOUN,O
9081,542,along,ADP,O
9082,542,the,DET,O
9083,542,greater,ADJ,O
9084,542,curvature,NOUN,O
9085,542,.,PUNCT,O
9086,543,70,NUM,O
9087,543,y/o,PROPN,O
9088,543,F,NOUN,O
9089,543,w/,PROPN,O
9090,543,tracheobronchomalacia,NOUN,O
9091,543,",",PUNCT,O
9092,543,COPD,NOUN,O
9093,543,",",PUNCT,O
9094,543,PMR,PROPN,O
9095,543,",",PUNCT,O
9096,543,recurrent,ADJ,O
9097,543,pneumonias,NOUN,O
9098,543,who,PRON,O
9099,543,was,AUX,O
9100,543,recently,ADV,O
9101,543,discharged,VERB,O
9102,543,from,ADP,O
9103,543,Hallmark,PROPN,O
9104,543,Health,PROPN,O
9105,543,System,PROPN,O
9106,543,to,ADP,O
9107,543,Pocasset,PROPN,O
9108,543,Mental,PROPN,O
9109,543,Health,PROPN,O
9110,543,Center,PROPN,O
9111,544,His,PRON,O
9112,544,right,ADJ,O
9113,544,hip,NOUN,O
9114,544,is,AUX,O
9115,544,irritable,ADJ,B
9116,544,with,ADP,O
9117,544,a,DET,B
9118,544,10-degree,NUM,O
9119,544,fixed,VERB,O
9120,544,flexion,NOUN,O
9121,544,contracture,NOUN,O
9122,544,.,PUNCT,O
9123,545,The,DET,O
9124,545,patient,NOUN,O
9125,545,was,AUX,O
9126,545,started,VERB,O
9127,545,on,ADP,O
9128,545,Meclizine,PROPN,B
9129,545,on,ADP,O
9130,545,December,PROPN,O
9131,545,31,NUM,O
9132,545,",",PUNCT,O
9133,545,2000,NUM,O
9134,545,for,ADP,O
9135,545,her,PRON,B
9136,545,nausea,NOUN,O
9137,545,and,CCONJ,O
9138,545,vertigo,NOUN,O
9139,545,.,PUNCT,O
9140,548,The,DET,O
9141,548,patient,NOUN,O
9142,548,was,AUX,O
9143,548,treated,VERB,O
9144,548,with,ADP,O
9145,548,ampicillin,NOUN,O
9146,548,",",PUNCT,O
9147,548,gentamicin,NOUN,O
9148,548,",",PUNCT,O
9149,548,and,CCONJ,O
9150,548,Flagyl,PROPN,O
9151,548,.,PUNCT,O
9152,549,Initial,ADJ,B
9153,549,differential,NOUN,I
9154,549,was,AUX,O
9155,549,35,NUM,O
9156,549,polys,ADJ,O
9157,549,and,CCONJ,O
9158,549,zero,NUM,O
9159,549,bands,NOUN,O
9160,549,",",PUNCT,O
9161,549,not,PART,O
9162,549,suspicious,ADJ,O
9163,549,for,ADP,O
9164,549,infectious,ADJ,B
9165,549,condition,NOUN,I
9166,549,.,PUNCT,O
9167,550,Echo,PROPN,O
9168,550,did,AUX,O
9169,550,not,PART,O
9170,550,reveal,VERB,O
9171,550,potential,ADJ,O
9172,550,source,NOUN,O
9173,550,of,ADP,O
9174,550,emboli,NOUN,O
9175,550,",",PUNCT,O
9176,550,but,CCONJ,O
9177,550,showed,VERB,O
9178,550,striking,VERB,B
9179,550,left,ADJ,I
9180,550,ventricle,NOUN,I
9181,550,akinesis,NOUN,I
9182,550,and,CCONJ,O
9183,550,hypokinesis,NOUN,O
9184,550,presumbly,ADV,O
9185,550,due,ADP,O
9186,550,to,PART,O
9187,550,past,ADP,B
9188,550,MI,PROPN,I
9189,550,x,SYM,O
9190,550,2,NUM,O
9191,550,.,PUNCT,O
9192,551,68M,NUM,O
9193,551,with,ADP,O
9194,551,multiple,ADJ,O
9195,551,vascular,ADJ,O
9196,551,risk,NOUN,O
9197,551,factors,NOUN,O
9198,551,presents,VERB,O
9199,551,with,ADP,O
9200,551,acute,ADJ,B
9201,551,onset,ADJ,I
9202,551,right-sided,ADJ,I
9203,551,hemiparesis,NOUN,I
9204,551,and,CCONJ,O
9205,551,dysarthria,NOUN,O
9206,551,",",PUNCT,O
9207,551,aphasia,NOUN,O
9208,551,concerning,VERB,O
9209,551,for,ADP,O
9210,551,acute,ADJ,B
9211,551,left,ADJ,I
9212,551,MCA,PROPN,I
9213,551,infarct,NOUN,I
9214,551,.,PUNCT,O
9215,552,He,PRON,O
9216,552,has,VERB,O
9217,552,a,DET,O
9218,552,PICC,PROPN,O
9219,552,line,NOUN,O
9220,552,in,ADP,O
9221,552,place,NOUN,O
9222,552,for,ADP,O
9223,552,his,PRON,O
9224,552,antibiotics,NOUN,O
9225,552,which,DET,O
9226,552,are,VERB,O
9227,552,as,ADP,O
9228,552,follows,VERB,O
9229,552,.,PUNCT,O
9230,556,There,PRON,O
9231,556,was,AUX,O
9232,556,no,DET,O
9233,556,evidence,NOUN,O
9234,556,of,ADP,O
9235,556,necrosis,NOUN,B
9236,556,",",PUNCT,O
9237,556,erythema,NOUN,O
9238,556,or,CCONJ,O
9239,556,exudate,NOUN,O
9240,556,at,ADP,O
9241,556,the,DET,B
9242,556,site,NOUN,I
9243,556,.,PUNCT,O
9244,557,Large,ADJ,O
9245,557,left,ADJ,O
9246,557,ventricle,NOUN,O
9247,557,",",PUNCT,O
9248,557,bilateral,ADJ,O
9249,557,atelectasis,NOUN,O
9250,557,or,CCONJ,O
9251,557,effusion,NOUN,O
9252,557,.,PUNCT,O
9253,558,Patient,PROPN,O
9254,558,recorded,VERB,O
9255,558,as,ADP,O
9256,558,having,VERB,O
9257,558,No,DET,O
9258,558,Known,ADJ,B
9259,558,Allergies,PROPN,I
9260,558,to,ADP,O
9261,558,Drugs,NOUN,B
9262,560,She,PRON,O
9263,560,persisted,VERB,O
9264,560,with,ADP,O
9265,560,right,ADJ,B
9266,560,sided,ADJ,I
9267,560,seizure,NOUN,I
9268,560,activity,NOUN,I
9269,560,there,ADV,O
9270,560,and,CCONJ,O
9271,560,was,AUX,O
9272,560,given,VERB,O
9273,560,valium,NOUN,O
9274,560,10,NUM,O
9275,560,mg,NOUN,O
9276,560,and,CCONJ,O
9277,560,ativan,NOUN,B
9278,560,1,NUM,O
9279,560,mg,NOUN,O
9280,560,",",PUNCT,O
9281,560,as,ADV,O
9282,560,well,ADV,O
9283,560,as,ADP,O
9284,560,loaded,VERB,O
9285,560,with,ADP,O
9286,560,dilantin,NOUN,O
9287,560,1000,NUM,O
9288,560,mg,NOUN,O
9289,560,.,PUNCT,O
9290,564,Cyclosporin,NOUN,O
9291,564,levels,NOUN,O
9292,564,were,AUX,O
9293,564,followed,VERB,O
9294,564,and,CCONJ,O
9295,564,his,PRON,O
9296,564,sugars,NOUN,O
9297,564,were,AUX,O
9298,564,followed,VERB,O
9299,564,with,ADP,O
9300,564,a,DET,O
9301,564,sliding,VERB,O
9302,564,scale,NOUN,O
9303,564,.,PUNCT,O
9304,565,Throughout,ADP,O
9305,565,the,DET,O
9306,565,month,NOUN,O
9307,565,of,ADP,O
9308,565,June,PROPN,O
9309,565,",",PUNCT,O
9310,565,she,PRON,O
9311,565,had,VERB,O
9312,565,a,DET,O
9313,565,rising,VERB,O
9314,565,Potassium,PROPN,O
9315,565,phosphate,NOUN,O
9316,565,and,CCONJ,O
9317,565,increasing,VERB,B
9318,565,volume,NOUN,I
9319,565,overload,NOUN,I
9320,565,with,ADP,O
9321,565,decreasing,VERB,O
9322,565,response,NOUN,O
9323,565,to,ADP,O
9324,565,diuretics,NOUN,O
9325,565,and,CCONJ,O
9326,565,she,PRON,O
9327,565,was,AUX,O
9328,565,finally,ADV,O
9329,565,initiated,VERB,O
9330,565,on,ADP,O
9331,565,dialysis,NOUN,O
9332,565,with,ADP,O
9333,565,ultrafiltration,NOUN,B
9334,565,on,ADP,O
9335,565,July,PROPN,O
9336,565,12,NUM,O
9337,565,",",PUNCT,O
9338,565,1998,NUM,O
9339,565,.,PUNCT,O
9340,566,07-08-2018,NUM,O
9341,566,12:56,NUM,O
9342,566,AM,NOUN,O
9343,566,BLOOD,NOUN,O
9344,566,UreaN,PROPN,O
9345,566,-,PUNCT,O
9346,566,27,NUM,O
9347,566,*,PUNCT,O
9348,566,Creat,NOUN,O
9349,566,-,PUNCT,O
9350,566,4.1,NUM,O
9351,566,*,PUNCT,O
9352,566,Na,NOUN,O
9353,566,-,PUNCT,O
9354,566,130,NUM,O
9355,566,*,PUNCT,O
9356,566,K,PROPN,O
9357,566,-,PUNCT,O
9358,566,3.7,NUM,O
9359,566,Cl,PROPN,O
9360,566,-,PUNCT,O
9361,566,94,NUM,O
9362,566,*,PUNCT,O
9363,566,HCO3,PROPN,O
9364,566,-,PUNCT,O
9365,566,27,NUM,O
9366,566,AnGap,PROPN,O
9367,566,-,PUNCT,O
9368,566,13,NUM,O
9369,568,The,DET,O
9370,568,patient,NOUN,O
9371,568,was,AUX,O
9372,568,aggressively,ADV,O
9373,568,treated,VERB,O
9374,568,with,ADP,O
9375,568,fluid,ADJ,O
9376,568,resuscitation,NOUN,O
9377,568,and,CCONJ,O
9378,568,pressors,NOUN,B
9379,568,for,ADP,O
9380,568,his,PRON,B
9381,568,septic,ADJ,O
9382,568,physiology,NOUN,O
9383,568,.,PUNCT,O
9384,569,Started,VERB,O
9385,569,on,ADP,O
9386,569,levo,NOUN,O
9387,569,/,SYM,O
9388,569,flagyl,NOUN,O
9389,569,/,SYM,O
9390,569,ceftriaxone,NOUN,O
