,Sentence #,Word,POS,Tag
42059,4052,mg,NOUN,
42060,4052,q.d,X,
42061,4053,She,PRON,
42062,4053,also,ADV,
42063,4053,has,VERB,
42064,4053,insulindependent,NOUN,
42065,4053,diabetes,NOUN,
42066,4053,mellitus,NOUN,
42067,4053,and,CCONJ,
42068,4053,takes,VERB,
42069,4053,insulin,NOUN,
42070,4054,Past,ADJ,
42071,4054,medical,ADJ,
42072,4054,history,NOUN,
42073,4054,is,AUX,
42074,4054,also,ADV,
42075,4054,notable,ADJ,
42076,4054,for,ADP,
42077,4054,a,DET,
42078,4054,hysterectomy,NOUN,
42079,4055,Social,ADJ,
42080,4055,history,NOUN,
42081,4055,is,AUX,
42082,4055,notable,ADJ,
42083,4055,for,ADP,
42084,4055,no,DET,
42085,4055,cigarette,NOUN,
42086,4055,or,CCONJ,
42087,4055,alcohol,NOUN,
42088,4055,use,NOUN,
42089,4056,She,PRON,
42090,4056,is,AUX,
42091,4056,from,ADP,
42092,4056,Paraguay,PROPN,
42093,4056,and,CCONJ,
42094,4056,has,AUX,
42095,4056,recently,ADV,
42096,4056,arrived,VERB,
42097,4056,in,ADP,
42098,4056,this,DET,
42099,4056,country,NOUN,
42100,4057,Review,NOUN,
42101,4057,of,ADP,
42102,4057,systems,NOUN,
42103,4057,show,VERB,
42104,4057,no,DET,
42105,4057,fever,NOUN,
42106,4057,chills,NOUN,
42107,4057,nausea,NOUN,
42108,4057,or,CCONJ,
42109,4057,vomiting,VERB,
42110,4058,On,ADP,
42111,4058,exam,NOUN,
42112,4058,she,PRON,
42113,4058,is,AUX,
42114,4058,comfortable,ADJ,
42115,4058,with,ADP,
42116,4058,a,DET,
42117,4058,blood,NOUN,
42118,4058,pressure,NOUN,
42119,4058,initially,ADV,
42120,4058,with,ADP,
42121,4058,a,DET,
42122,4058,heart,NOUN,
42123,4058,rate,NOUN,
42124,4058,of,ADP,
42125,4058,and,CCONJ,
42126,4058,regular,ADJ,
42127,4059,Followup,ADJ,
42128,4059,pressure,NOUN,
42129,4059,with,ADP,
42130,4059,a,DET,
42131,4059,heart,NOUN,
42132,4059,rate,NOUN,
42133,4059,of,ADP,
42134,4059,beats,NOUN,
42135,4059,per,ADP,
42136,4059,minute,NOUN,
42137,4060,Head,NOUN,
42138,4060,and,CCONJ,
42139,4060,neck,NOUN,
42140,4060,were,AUX,
42141,4060,unremarkable,ADJ,
42142,4061,Chest,NOUN,
42143,4061,is,AUX,
42144,4061,clear,ADJ,
42145,4062,Cardiac,ADJ,
42146,4062,exam,NOUN,
42147,4062,shows,VERB,
42148,4062,no,DET,
42149,4062,jugular,ADJ,
42150,4062,venous,ADJ,
42151,4062,distention,NOUN,
42152,4062,at,ADP,
42153,4062,degrees,NOUN,
42154,4063,PMI,PROPN,
42155,4063,is,AUX,
42156,4063,normal,ADJ,
42157,4064,S,PROPN,
42158,4064,and,CCONJ,
42159,4064,S,PROPN,
42160,4064,were,AUX,
42161,4064,normal,ADJ,
42162,4064,with,ADP,
42163,4064,a,DET,
42164,4064,physiological,ADJ,
42165,4064,split,NOUN,
42166,4065,There,PRON,
42167,4065,is,AUX,
42168,4065,an,DET,
42169,4065,S,NOUN,
42170,4065,and,CCONJ,
42171,4065,a,DET,
42172,4065,systolic,ADJ,
42173,4065,ejection,NOUN,
42174,4065,murmur,VERB,
42175,4065,as,ADV,
42176,4065,well,ADV,
42177,4065,as,ADP,
42178,4065,a,DET,
42179,4065,to,ADP,
42180,4065,holosystolic,ADJ,
42181,4065,murmur,NOUN,
42182,4065,and,CCONJ,
42183,4065,mitral,NOUN,
42184,4065,regurgitation,NOUN,
42185,4065,at,ADP,
42186,4065,the,DET,
42187,4065,left,ADJ,
42188,4065,lower,ADJ,
42189,4065,sternal,ADJ,
42190,4065,border,NOUN,
42191,4066,There,PRON,
42192,4066,is,AUX,
42193,4066,no,DET,
42194,4066,S.,PROPN,
42195,4066,Abdominal,PROPN,
42196,4066,exam,NOUN,
42197,4066,was,VERB,
42198,4066,unremarkable,ADJ,
42199,4066,without,ADP,
42200,4066,organomegaly,NOUN,
42201,4067,Bowel,PROPN,
42202,4067,sounds,VERB,
42203,4067,are,AUX,
42204,4067,normal,ADJ,
42205,4068,Extremities,NOUN,
42206,4068,showed,VERB,
42207,4068,no,DET,
42208,4068,edema,NOUN,
42209,4068,or,CCONJ,
42210,4068,cyanosis,NOUN,
42211,4069,Calf,NOUN,
42212,4069,site,NOUN,
42213,4069,is,AUX,
42214,4069,clean,ADJ,
42215,4069,without,ADP,
42216,4069,bruits,NOUN,
42217,4070,Distal,ADJ,
42218,4070,pulse,NOUN,
42219,4070,is,AUX,
42220,4070,decreased,VERB,
42221,4070,but,CCONJ,
42222,4070,palpable,ADJ,
42223,4071,Her,PRON,
42224,4071,resting,VERB,
42225,4071,lead,NOUN,
42226,4071,electrocardiogram,NOUN,
42227,4071,shows,VERB,
42228,4071,evidence,NOUN,
42229,4071,of,ADP,
42230,4071,her,PRON,
42231,4071,evolving,VERB,
42232,4071,inferolateral,ADJ,
42233,4071,MI,PROPN,
42234,4072,Other,ADJ,
42235,4072,lab,NOUN,
42236,4072,values,NOUN,
42237,4072,included,VERB,
42238,4072,creatinine,NOUN,
42239,4073,with,ADP,
42240,4073,normal,ADJ,
42241,4073,electrolytes,NOUN,
42242,4073,hematocrit,NOUN,
42243,4073,is,AUX,
42244,4074,white,ADJ,
42245,4074,blood,NOUN,
42246,4074,cell,NOUN,
42247,4074,count,NOUN,
42248,4075,with,ADP,
42249,4075,platelets,NOUN,
42250,4076,Liver,NOUN,
42251,4076,function,NOUN,
42252,4076,tests,NOUN,
42253,4076,are,AUX,
42254,4076,normal,ADJ,
42255,4077,A,DET,
42256,4077,portable,ADJ,
42257,4077,chest,NOUN,
42258,4077,xray,NOUN,
42259,4077,shows,VERB,
42260,4077,pulmonary,ADJ,
42261,4077,edema,NOUN,
42262,4078,Mrs.,PROPN,
42263,4078,SergioSteven,PROPN,
42264,4078,clearly,ADV,
42265,4078,has,VERB,
42266,4078,evidence,NOUN,
42267,4078,of,ADP,
42268,4078,an,DET,
42269,4078,inferoposterior,PROPN,
42270,4078,MI,PROPN,
42271,4078,initially,ADV,
42272,4078,with,ADP,
42273,4078,a,DET,
42274,4078,very,ADV,
42275,4078,high,ADJ,
42276,4078,filling,NOUN,
42277,4078,pressure,NOUN,
42278,4078,and,CCONJ,
42279,4078,pulmonary,ADJ,
42280,4078,edema,NOUN,
42281,4078,and,CCONJ,
42282,4078,mitral,NOUN,
42283,4078,regurgitation,NOUN,
42284,4079,She,PRON,
42285,4079,has,AUX,
42286,4079,had,VERB,
42287,4079,her,PRON,
42288,4079,circumflex,NOUN,
42289,4079,which,DET,
42290,4079,is,VERB,
42291,4079,a,DET,
42292,4079,very,ADV,
42293,4079,large,ADJ,
42294,4079,vessel,NOUN,
42295,4079,well,ADV,
42296,4079,treated,VERB,
42297,4079,now,ADV,
42298,4079,with,ADP,
42299,4079,a,DET,
42300,4079,drugeluting,NOUN,
42301,4079,stent,NOUN,
42302,4079,and,CCONJ,
42303,4079,her,PRON,
42304,4079,wedge,NOUN,
42305,4079,has,AUX,
42306,4079,come,VERB,
42307,4079,down,ADP,
42308,4079,and,CCONJ,
42309,4079,her,PRON,
42310,4079,mitral,NOUN,
42311,4079,regurgitation,NOUN,
42312,4079,is,AUX,
42313,4079,substantially,ADV,
42314,4079,improved,VERB,
42315,4080,At,ADP,
42316,4080,this,DET,
42317,4080,point,NOUN,
42318,4080,we,PRON,
42319,4080,will,AUX,
42320,4080,bring,VERB,
42321,4080,her,PRON,
42322,4080,to,ADP,
42323,4080,the,DET,
42324,4080,coronary,ADJ,
42325,4080,care,NOUN,
42326,4080,unit,NOUN,
42327,4080,for,ADP,
42328,4080,careful,ADJ,
42329,4080,management,NOUN,
42330,4080,with,ADP,
42331,4080,aspirin,ADJ,
42332,4080,Plavix,PROPN,
42333,4080,heparin,NOUN,
42334,4080,continue,VERB,
42335,4080,the,DET,
42336,4080,Integrilin,PROPN,
42337,4080,as,ADV,
42338,4080,well,ADV,
42339,4080,as,ADP,
42340,4080,Lasix,PROPN,
42341,4080,and,CCONJ,
42342,4080,nitrates,NOUN,
42343,4081,We,PRON,
42344,4081,will,AUX,
42345,4081,plan,VERB,
42346,4081,to,PART,
42347,4081,initiate,VERB,
42348,4081,afterload,NOUN,
42349,4081,reduction,NOUN,
42350,4081,as,ADV,
42351,4081,soon,ADV,
42352,4081,as,ADP,
42353,4081,tolerated,VERB,
42354,4081,and,CCONJ,
42355,4081,also,ADV,
42356,4081,plan,VERB,
42357,4081,betablockade,NOUN,
42358,4081,to,PART,
42359,4081,limit,VERB,
42360,4081,her,PRON,
42361,4081,myocardial,ADJ,
42362,4081,oxygen,NOUN,
42363,4081,demands,NOUN,
42364,4082,She,PRON,
42365,4082,certainly,ADV,
42366,4082,has,VERB,
42367,4082,coexistent,ADJ,
42368,4082,quite,ADV,
42369,4082,substantial,ADJ,
42370,4082,coronary,ADJ,
42371,4082,disease,NOUN,
42372,4082,including,VERB,
42373,4082,primarily,ADV,
42374,4082,the,DET,
42375,4082,right,ADJ,
42376,4082,coronary,ADJ,
42377,4082,artery,NOUN,
42378,4082,degree,NOUN,
42379,4082,and,CCONJ,
42380,4082,to,ADP,
42381,4082,some,DET,
42382,4082,degree,NOUN,
42383,4082,the,DET,
42384,4082,LAD,NOUN,
42385,4083,At,ADP,
42386,4083,this,DET,
42387,4083,point,NOUN,
42388,4083,if,SCONJ,
42389,4083,she,PRON,
42390,4083,were,VERB,
42391,4083,to,PART,
42392,4083,have,AUX,
42393,4083,developed,VERB,
42394,4083,recurrent,ADJ,
42395,4083,ischemia,NOUN,
42396,4083,we,PRON,
42397,4083,would,AUX,
42398,4083,proceed,VERB,
42399,4083,to,ADP,
42400,4083,consideration,NOUN,
42401,4083,of,ADP,
42402,4083,bypass,NOUN,
42403,4083,surgery,NOUN,
42404,4084,Yakov,PROPN,
42405,4084,Ferris,PROPN,
42406,4084,MD,PROPN,
42407,4084,Dictated,VERB,
42408,4084,By,ADP,
42409,4084,Yakov,PROPN,
42410,4084,Ferris,PROPN,
42411,4084,eScription,PROPN,
42412,4084,document,NOUN,
42413,4084,BFFocus,PROPN,
42414,4084,DD,PROPN,
42415,4084,DT,PROPN,
42416,4084,DV,PROPN,
42417,4085,Record,NOUN,
42418,4085,date,NOUN,
42419,4085,Narrative,PROPN,
42420,4085,History,NOUN,
42421,4086,The,DET,
42422,4086,patient,NOUN,
42423,4086,is,AUX,
42424,4086,here,ADV,
42425,4086,today,NOUN,
42426,4086,for,ADP,
42427,4086,the,DET,
42428,4086,following,VERB,
42429,4086,issues,NOUN,
42430,4087,Patient,PROPN,
42431,4087,is,AUX,
42432,4087,scheduled,VERB,
42433,4087,for,ADP,
42434,4087,gastric,ADJ,
42435,4087,bypass,NOUN,
42436,4087,surgery,NOUN,
42437,4087,July,PROPN,
42438,4087,nd,NOUN,
42439,4088,She,PRON,
42440,4088,is,AUX,
42441,4088,leaving,VERB,
42442,4088,for,ADP,
42443,4088,vacation,NOUN,
42444,4089,She,PRON,
42445,4089,wants,VERB,
42446,4089,to,PART,
42447,4089,make,VERB,
42448,4089,sure,ADJ,
42449,4089,she,PRON,
42450,4089,is,AUX,
42451,4089,cleared,VERB,
42452,4089,for,ADP,
42453,4089,her,PRON,
42454,4089,surgery,NOUN,
42455,4090,Patient,NOUN,
42456,4090,completed,VERB,
42457,4090,Vit,ADJ,
42458,4091,D,ADJ,
42459,4091,supplementation,NOUN,
42460,4091,and,CCONJ,
42461,4091,her,PRON,
42462,4091,new,ADJ,
42463,4091,VIT,PROPN,
42464,4091,D,PROPN,
42465,4091,level,NOUN,
42466,4091,is,AUX,
42467,4091,up,ADV,
42468,4091,from,ADP,
42469,4091,.,PUNCT,
42470,4092,Patient,NOUN,
42471,4092,complaining,VERB,
42472,4092,of,ADP,
42473,4092,persistent,ADJ,
42474,4092,chest,NOUN,
42475,4092,pain,NOUN,
42476,4092,she,PRON,
42477,4092,saw,VERB,
42478,4092,Dr.,PROPN,
42479,4092,Uzzell,PROPN,
42480,4092,who,PRON,
42481,4092,feels,VERB,
42482,4092,she,PRON,
42483,4092,is,AUX,
42484,4092,cleared,VERB,
42485,4092,for,ADP,
42486,4092,surgery,NOUN,
42487,4092,from,ADP,
42488,4092,a,DET,
42489,4092,cardiac,ADJ,
42490,4092,perspective,NOUN,
42491,4092,.,PUNCT,
42492,4093,Patient,PROPN,
42493,4093,has,VERB,
42494,4093,persistednt,ADJ,
42495,4093,recurrent,ADJ,
42496,4093,LE,PROPN,
42497,4093,edema,NOUN,
42498,4093,.,PUNCT,
42499,4094,She,PRON,
42500,4094,complaining,VERB,
42501,4094,of,ADP,
42502,4094,occasional,ADJ,
42503,4094,shortness,NOUN,
42504,4094,of,ADP,
42505,4094,breath,NOUN,
42506,4094,and,CCONJ,
42507,4094,has,VERB,
42508,4094,a,DET,
42509,4094,pulmonary,ADJ,
42510,4094,appointment,NOUN,
42511,4094,in,ADP,
42512,4094,July,PROPN,
42513,4094,prior,ADV,
42514,4094,to,ADP,
42515,4094,her,PRON,
42516,4094,surgery,NOUN,
42517,4094,.,PUNCT,
42518,4095,Patient,PROPN,
42519,4095,saw,VERB,
42520,4095,Dr.,PROPN,
42521,4095,Newkirk,PROPN,
42522,4095,who,PRON,
42523,4095,is,AUX,
42524,4095,still,ADV,
42525,4095,awaiting,VERB,
42526,4095,some,DET,
42527,4095,bloodwork,NOUN,
42528,4095,but,CCONJ,
42529,4095,feels,VERB,
42530,4095,she,PRON,
42531,4095,is,AUX,
42532,4095,cleared,VERB,
42533,4095,for,ADP,
42534,4095,surgery,NOUN,
42535,4096,Her,PRON,
42536,4096,hct,NOUN,
42537,4096,most,ADV,
42538,4096,recently,ADV,
42539,4096,was,AUX,
42540,4096,.,PUNCT,
42541,4097,OSA,PROPN,
42542,4097,feels,VERB,
42543,4097,she,PRON,
42544,4097,does,AUX,
42545,4097,awake,ADJ,
42546,4097,in,ADP,
42547,4097,the,DET,
42548,4097,middle,NOUN,
42549,4097,of,ADP,
42550,4097,the,DET,
42551,4097,night,NOUN,
42552,4097,with,ADP,
42553,4097,sob,NOUN,
42554,4097,.,PUNCT,
42555,4098,Patient,PROPN,
42556,4098,gets,VERB,
42557,4098,an,DET,
42558,4098,occasional,ADJ,
42559,4098,leg,NOUN,
42560,4098,cramp,NOUN,
42561,4098,on,ADP,
42562,4098,the,DET,
42563,4098,right,ADJ,
42564,4098,question,NOUN,
42565,4098,related,VERB,
42566,4098,to,ADP,
42567,4098,LBP,PROPN,
42568,4099,K,INTJ,
42569,4099,normal,ADJ,
42570,4099,on,ADP,
42571,4099,June,PROPN,
42572,4099,rd,NOUN,
42573,4100,Will,AUX,
42574,4100,follow,VERB,
42575,4100,up,ADP,
42576,4100,after,ADP,
42577,4100,surgery,NOUN,
42578,4101,No,DET,
42579,4101,weakness,NOUN,
42580,4101,or,CCONJ,
42581,4101,numbness,NOUN,
42582,4102,Problems,NOUN,
42583,4102,Diabetes,NOUN,
42584,4102,mellitus,NOUN,
42585,4102,SP,PROPN,
42586,4102,Abortion,PROPN,
42587,4102,SPONTANEOUS,PROPN,
42588,4102,Chlamydia,PROPN,
42589,4102,CERVICITISTREATED,PROPN,
42590,4103,HO,PROPN,
42591,4103,Abnormal,PROPN,
42592,4103,pap,NOUN,
42593,4103,test,NOUN,
42594,4103,Positive,PROPN,
42595,4103,PPD,PROPN,
42596,4104,NEG,PROPN,
42597,4104,CXR,PROPN,
42598,4105,PARONYCHIAL,PROPN,
42599,4105,INFECTION,NOUN,
42600,4105,LEFT,VERB,
42601,4105,HAND,PROPN,
42602,4106,Ectopic,ADJ,
42603,4106,pregnancy,NOUN,
42604,4106,Coronary,ADJ,
42605,4106,artery,NOUN,
42606,4106,disease,NOUN,
42607,4106,Anemia,PROPN,
42608,4106,Shortness,PROPN,
42609,4106,of,ADP,
42610,4106,breath,NOUN,
42611,4106,Hypertension,NOUN,
42612,4106,Gastroesophageal,PROPN,
42613,4106,reflux,NOUN,
42614,4106,disease,NOUN,
42615,4106,Elevated,VERB,
42616,4106,cholesterol,NOUN,
42617,4106,Hyperthyroidism,PROPN,
42618,4106,Obesity,PROPN,
42619,4106,Review,PROPN,
42620,4106,of,ADP,
42621,4106,Systems,PROPN,
42622,4106,Unless,SCONJ,
42623,4106,mentioned,VERB,
42624,4106,in,ADP,
42625,4106,the,DET,
42626,4106,history,NOUN,
42627,4106,above,ADP,
42628,4106,the,DET,
42629,4106,following,VERB,
42630,4106,ROS,PROPN,
42631,4106,were,AUX,
42632,4106,asked,VERB,
42633,4106,and,CCONJ,
42634,4106,are,VERB,
42635,4106,negative,ADJ,
42636,4106,ConstitutionalRespiratory,PROPN,
42637,4106,Cardiac,PROPN,
42638,4106,GI,PROPN,
42639,4106,above,ADP,
42640,4106,Heme,PROPN,
42641,4106,above,ADP,
42642,4106,Endocrine,PROPN,
42643,4106,GYN,PROPN,
42644,4106,Musculoskeletal,PROPN,
42645,4106,Psych,PROPN,
42646,4106,and,CCONJ,
42647,4106,Neuro,PROPN,
42648,4107,Medications,NOUN,
42649,4107,ATENOLOL,PROPN,
42650,4108,MG,PROPN,
42651,4108,Tablets,PROPN,
42652,4108,PO,PROPN,
42653,4108,QD,PROPN,
42654,4108,ASA,PROPN,
42655,4108,ACETYLSALICYLIC,PROPN,
42656,4108,ACID,PROPN,
42657,4109,MG,PROPN,
42658,4109,Tablets,PROPN,
42659,4109,PO,PROPN,
42660,4109,QD,PROPN,
42661,4109,LIPITOR,PROPN,
42662,4109,ATORVASTATIN,PROPN,
42663,4109,MG,PROPN,
42664,4109,Tablets,PROPN,
42665,4109,PO,NOUN,
42666,4109,QD,PROPN,
42667,4109,INSULIN,PROPN,
42668,4109,HUMAN,ADJ,
42669,4109,SEE,PROPN,
42670,4109,BELOW,ADP,
42671,4109,SC,PROPN,
42672,4109,ID,PROPN,
42673,4110,IMDUR,PROPN,
42674,4110,ISOSORBIDE,PROPN,
42675,4110,MONONIT.SR,PROPN,
42676,4110,MG,PROPN,
42677,4110,Tablets,PROPN,
42678,4110,PO,PROPN,
42679,4110,QD,NOUN,
42680,4111,NEXIUM,PROPN,
42681,4112,ESOMEPRAZOLE,PROPN,
42682,4112,MG,PROPN,
42683,4112,Capsules,PROPN,
42684,4112,PO,NOUN,
42685,4112,BID,PROPN,
42686,4112,KLONOPIN,PROPN,
42687,4112,CLONAZEPAM,PROPN,
42688,4112,.MG,PUNCT,
42689,4113,Tablets,NOUN,
42690,4113,PO,PROPN,
42691,4113,TID,NOUN,
42692,4113,ZESTRIL,PROPN,
42693,4113,LISINOPRIL,PROPN,
42694,4113,MG,PROPN,
42695,4113,Tablets,PROPN,
42696,4113,PO,PROPN,
42697,4113,QD,NOUN,
42698,4113,ZANTAC,NOUN,
42699,4114,RANITIDINE,PROPN,
42700,4115,MG,PROPN,
42701,4115,Tablets,PROPN,
42702,4115,PO,NOUN,
42703,4115,QD,PROPN,
42704,4115,VITAMIN,PROPN,
42705,4115,D,PROPN,
42706,4115,ERGOCALCIFEROL,PROPN,
42707,4115,U,PROPN,
42708,4115,IM,PROPN,
42709,4116,q,NUM,
42710,4116,HOURS,NOUN,
42711,4116,days,NOUN,
42712,4116,MECLIZINE,PROPN,
42713,4116,HCL,PROPN,
42714,4116,MG,PROPN,
42715,4116,Tablets,PROPN,
42716,4116,PO,PROPN,
42717,4116,TID,PROPN,
42718,4116,days,NOUN,
42719,4117,Allergies,NOUN,
42720,4117,NKDA,PROPN,
42721,4117,Physical,PROPN,
42722,4117,Exam,PROPN,
42723,4117,GENERAL,PROPN,
42724,4117,obese,ADJ,
42725,4117,female,ADJ,
42726,4117,EXT,NOUN,
42727,4118,No,DET,
42728,4118,edema,NOUN,
42729,4118,LABS,PROPN,
42730,4118,reviewed,VERB,
42731,4119,Assessment,NOUN,
42732,4119,and,CCONJ,
42733,4119,Plan,NOUN,
42734,4120,Gastric,PROPN,
42735,4120,Bypass,PROPN,
42736,4120,Will,AUX,
42737,4120,proceed,VERB,
42738,4120,to,PART,
42739,4120,preop,NOUN,
42740,4120,evaluation,NOUN,
42741,4120,and,CCONJ,
42742,4120,hopeful,ADJ,
42743,4120,surgery,NOUN,
42744,4120,on,ADP,
42745,4120,July,PROPN,
42746,4120,nd,NOUN,
42747,4121,Dr.,PROPN,
42748,4121,Rivers,PROPN,
42749,4121,will,AUX,
42750,4121,be,AUX,
42751,4121,consulted,VERB,
42752,4121,to,PART,
42753,4121,assist,VERB,
42754,4121,with,ADP,
42755,4121,sugar,NOUN,
42756,4121,management,NOUN,
42757,4121,.,PUNCT,
42758,4122,Vit,ADJ,
42759,4122,D,ADJ,
42760,4122,deficiency,NOUN,
42761,4122,Corrected,VERB,
42762,4122,with,ADP,
42763,4122,Vit,NOUN,
42764,4122,D,NOUN,
42765,4122,supplementation,NOUN,
42766,4123,LE,PROPN,
42767,4123,edema,NOUN,
42768,4123,will,AUX,
42769,4123,likely,ADV,
42770,4123,improve,VERB,
42771,4123,with,ADP,
42772,4123,weight,NOUN,
42773,4123,loss,NOUN,
42774,4124,Follow,VERB,
42775,4124,up,ADP,
42776,4124,after,ADP,
42777,4124,surgery,NOUN,
42778,4124,.,PUNCT,
42779,4125,CAD,PROPN,
42780,4125,followed,VERB,
42781,4125,by,ADP,
42782,4125,Dr.,PROPN,
42783,4125,Uzzell,PROPN,
42784,4126,shortness,NOUN,
42785,4126,of,ADP,
42786,4126,breath,NOUN,
42787,4126,Likely,ADV,
42788,4126,mostly,ADV,
42789,4126,secondary,ADJ,
42790,4126,to,ADP,
42791,4126,deconditioning,VERB,
42792,4126,and,CCONJ,
42793,4126,weight,NOUN,
42794,4126,but,CCONJ,
42795,4126,will,AUX,
42796,4126,be,AUX,
42797,4126,evaluated,VERB,
42798,4126,by,ADP,
42799,4126,pulmonary,NOUN,
42800,4126,.,PUNCT,
42801,4127,OSA,PROPN,
42802,4127,sees,VERB,
42803,4127,pulmonary,NOUN,
42804,4127,in,ADP,
42805,4127,July,PROPN,
42806,4128,appointment,NOUN,
42807,4128,time,NOUN,
42808,4128,minutes,NOUN,
42809,4128,Discussed,VERB,
42810,4128,with,ADP,
42811,4128,patient,NOUN,
42812,4128,at,ADP,
42813,4128,lenght,ADJ,
42814,4128,surgery,NOUN,
42815,4128,and,CCONJ,
42816,4128,what,PRON,
42817,4128,to,PART,
42818,4128,expect,VERB,
42819,4128,after,ADP,
42820,4129,She,PRON,
42821,4129,seems,VERB,
42822,4129,motivated,ADJ,
42823,4129,to,PART,
42824,4129,lose,VERB,
42825,4129,weight,NOUN,
42826,4130,Record,NOUN,
42827,4130,date,NOUN,
42828,4130,CARDIOLOGY,NOUN,
42829,4130,BEAUREGARD,PROPN,
42830,4130,MEMORIAL,PROPN,
42831,4130,HOSPITAL,PROPN,
42832,4130,Nathan,PROPN,
42833,4130,J,PROPN,
42834,4130,Fernandes,PROPN,
42835,4130,M.D.,PROPN,
42836,4130,College,PROPN,
42837,4130,Station,PROPN,
42838,4130,NC,PROPN,
42839,4131,Dear,ADJ,
42840,4131,Dr.,PROPN,
42841,4131,Fernandes,PROPN,
42842,4131,Dr.,PROPN,
42843,4131,Nunes,PROPN,
42844,4131,and,CCONJ,
42845,4131,I,PRON,
42846,4131,had,VERB,
42847,4131,the,DET,
42848,4131,pleasure,NOUN,
42849,4131,to,PART,
42850,4131,see,VERB,
42851,4131,your,PRON,
42852,4131,patient,NOUN,
42853,4131,Mr.,PROPN,
42854,4131,Christian,PROPN,
42855,4131,Mullen,PROPN,
42856,4131,this,DET,
42857,4131,morning,NOUN,
42858,4131,in,ADP,
42859,4131,the,DET,
42860,4131,office,NOUN,
42861,4131,for,ADP,
42862,4131,a,DET,
42863,4131,routine,ADJ,
42864,4131,vascular,NOUN,
42865,4131,followup,NOUN,
42866,4132,It,PRON,
42867,4132,has,AUX,
42868,4132,been,VERB,
42869,4132,nearly,ADV,
42870,4132,months,NOUN,
42871,4132,since,SCONJ,
42872,4132,his,PRON,
42873,4132,last,ADJ,
42874,4132,visit,NOUN,
42875,4132,here,ADV,
42876,4132,and,CCONJ,
42877,4132,in,ADP,
42878,4132,the,DET,
42879,4132,interim,ADJ,
42880,4132,time,NOUN,
42881,4132,has,AUX,
42882,4132,been,AUX,
42883,4132,having,VERB,
42884,4132,discomfort,NOUN,
42885,4132,involving,VERB,
42886,4132,both,DET,
42887,4132,of,ADP,
42888,4132,his,PRON,
42889,4132,hips,NOUN,
42890,4132,thighs,NOUN,
42891,4132,and,CCONJ,
42892,4132,calves,NOUN,
42893,4133,As,ADP,
42894,4133,you,PRON,
42895,4133,well,ADV,
42896,4133,know,VERB,
42897,4133,Mr.,PROPN,
42898,4133,Mullen,PROPN,
42899,4133,is,AUX,
42900,4133,a,DET,
42901,4133,delightful,ADJ,
42902,4133,yearold,ADJ,
42903,4133,gentleman,NOUN,
42904,4133,with,ADP,
42905,4133,history,NOUN,
42906,4133,of,ADP,
42907,4133,hypertension,NOUN,
42908,4133,hyperlipidemia,NOUN,
42909,4133,coronary,ADJ,
42910,4133,artery,NOUN,
42911,4133,disease,NOUN,
42912,4133,type,NOUN,
42913,4133,diabetes,NOUN,
42914,4133,mellitus,NOUN,
42915,4133,and,CCONJ,
42916,4133,peripheral,ADJ,
42917,4133,arterial,NOUN,
42918,4133,disease,NOUN,
42919,4133,who,PRON,
42920,4133,previously,ADV,
42921,4133,underwent,VERB,
42922,4133,left,VERB,
42923,4133,common,ADJ,
42924,4133,femoral,ADJ,
42925,4133,and,CCONJ,
42926,4133,left,VERB,
42927,4133,popliteal,NOUN,
42928,4133,artery,NOUN,
42929,4133,revascularization,NOUN,
42930,4133,November,PROPN,
42931,4133,followed,VERB,
42932,4133,by,ADP,
42933,4133,right,ADJ,
42934,4133,external,ADJ,
42935,4133,right,NOUN,
42936,4133,internal,ADJ,
42937,4133,and,CCONJ,
42938,4133,right,ADJ,
42939,4133,common,ADJ,
42940,4133,femoral,ADJ,
42941,4133,artery,NOUN,
42942,4133,revascularization,NOUN,
42943,4133,in,ADP,
42944,4133,February,PROPN,
42945,4134,Despite,SCONJ,
42946,4134,the,DET,
42947,4134,technical,ADJ,
42948,4134,success,NOUN,
42949,4134,of,ADP,
42950,4134,both,DET,
42951,4134,procedures,NOUN,
42952,4134,he,PRON,
42953,4134,continued,VERB,
42954,4134,to,PART,
42955,4134,have,VERB,
42956,4134,bilateral,ADJ,
42957,4134,hip,NOUN,
42958,4134,claudication,NOUN,
42959,4134,symptoms,NOUN,
42960,4135,When,ADV,
42961,4135,we,PRON,
42962,4135,had,AUX,
42963,4135,last,ADV,
42964,4135,evaluated,VERB,
42965,4135,him,PRON,
42966,4135,in,ADP,
42967,4135,November,PROPN,
42968,4135,we,PRON,
42969,4135,had,AUX,
42970,4135,considered,VERB,
42971,4135,moving,VERB,
42972,4135,forward,ADV,
42973,4135,with,ADP,
42974,4135,CT,PROPN,
42975,4135,angiography,NOUN,
42976,4135,to,PART,
42977,4135,assess,VERB,
42978,4135,the,DET,
42979,4135,patency,NOUN,
42980,4135,of,ADP,
42981,4135,his,PRON,
42982,4135,aortoiliac,NOUN,
42983,4135,anatomy,NOUN,
42984,4136,At,ADP,
42985,4136,the,DET,
42986,4136,time,NOUN,
42987,4136,he,PRON,
42988,4136,favored,VERB,
42989,4136,moving,VERB,
42990,4136,on,ADP,
42991,4136,a,DET,
42992,4136,conservative,ADJ,
42993,4136,course,NOUN,
42994,4136,with,ADP,
42995,4136,improved,VERB,
42996,4136,walking,VERB,
42997,4136,regimen,NOUN,
42998,4136,and,CCONJ,
42999,4136,weight,NOUN,
